car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_imgUrl,trendingText_heading,trendingText_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Value Configuration,Super Charger,Turning Radius,Top Speed,Acceleration,Gross Weight,Front Tread,Rear Tread,BoreX Stroke,Compression Ratio,Ground Clearance Unladen
https://www.cardekho.com/buy-used-car-details/used-Toyota-Etios-Vx-cars-Faridabad_1b410137-60bf-43b3-a39e-95d8e78436c3.htm,0,Petrol,Sedan,"1,15,500",Manual,1,1st Owner,Toyota,Toyota Etios,2011,2185,VX,₹ 2.17 Lakh,₹ 2.30 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2011,Comprehensive,Petrol,5 Seats,"1,15,500 Kms",First Owner,1496 cc,Manual,2011,HR26,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,17.6 kmpl,1496 CC,88.7bhp@5600rpm,132Nm,15,5,Silver,"2NR-FE ,Gasoline, 4 Cylin",1496,132Nm@3000rpm,4.0,4.0,EFI(Electronic Fuel Injection),No,4265mm,1695mm,1510mm,2550mm,930kg,5 Speed,FWD,5,Power,Ventilated Disc ,Drum,"Tubeless,Radial",15,4,595-litre,DOHC,No,4.9 metres,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-Superb-Elegance-1.8-Tsi-At-cars-New-Delhi_9e875bf3-4ac6-4835-9c42-1fcc242033ee.htm,0,Petrol,Sedan,"67,000",Automatic,1,1st Owner,Skoda,Skoda Superb,2015,3203,Elegance 1.8 TSI AT,₹ 9.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"67,000 Kms",First Owner,1798 cc,Automatic,2015,DL8C,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,13.7 kmpl,1798 CC,157.75bhp@4500-6200rpm,250Nm,16,5,Silver,Petrol Engine,1798,250Nm@1500-4500rpm,4.0,4.0,Direct Injection,Yes,4833mm,1817mm,1482mm,2761mm,1598kg,7 Speed,FWD,5,Power,Disc,Disc,"Tubeless,Radial",16,4,565-litres,DOHC,No,5.4 metres,205 Kmph,9.1 Seconds,2091kg,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-Creta-1.6-Vtvt-Sx-Plus-cars-New-Delhi_dee8009c-99c4-4c57-8f5c-59d13794c54b.htm,0,Petrol,SUV,"16,312",Manual,1,1st Owner,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,₹ 8.87 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2016,Third Party,Petrol,5 Seats,"16,312 Kms",First Owner,1591 cc,Manual,2016,DL10,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,13 kmpl,1591 CC,121.3bhp@6400rpm,151Nm,17,5,Silver,VTVT Petrol Engine,1591,151Nm@4850rpm,4.0,4.0,MPFi,No,4270mm,1780mm,1630mm,2590mm,1280,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,17,5,400-litres,DOHC,No,5.3 metres,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Lxi-Option-cars-New-Delhi_e518684c-5214-40ee-a701-5812c5083ced.htm,0,Petrol,Sedan,"60,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2016,4216,LXI Option,₹ 4.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,5 Seats,"60,000 Kms",Second Owner,1197 cc,Manual,2016,DL3C,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.85 kmpl,1197 CC,83.14bhp@6000rpm,115Nm,,5,Others,K Series VVT Engine,1197,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1695mm,1555mm,2430mm,940kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,4,320-liters,DOHC,No,4.8 metres,158 Kmph,12.6 Seconds,1415kg,1485mm,1495mm,73 X 71.5 mm,11.0:1,
https://www.cardekho.com/used-car-details/used-Honda-Mobilio-S-I-vtec-cars-New-Delhi_7efc23f4-3b69-44e6-b268-da31058e9357.htm,0,Petrol,MUV,"90,000",Manual,1,1st Owner,Honda,Honda Mobilio,2014,1364,S i-VTEC,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,7 Seats,"90,000 Kms",First Owner,1497 cc,Manual,2014,DL03,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,17.3 kmpl,1497 CC,117.3bhp@6600rpm,145Nm,,7,Others,i-VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,PGM-FI,No,4386mm,1683mm,1603mm,2652mm,1145Kg,5 Speed,FWD,7,Power,Disc,Drum,"Tubeless,Radial",,5,223-litres,SOHC,No,5.2 metres,160 Kmph,16 Seconds,,,,73.0 X 89.4 mm,10.3:1,
https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Magna-Cng-Bsiv-cars-New-Delhi_6d8cb26e-b319-46e4-b5a6-ef89fa9563c1.htm,0,Cng,Hatchback,"67,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2018,6921,1.2 Kappa Magna CNG BSIV,₹ 4.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,CNG,5 Seats,"67,000 Kms",First Owner,1197 cc,Manual,2018,HR26,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,18.9 km/kg,1197 CC,65.39bhp@6000rpm,98Nm,,5,Silver,Kappa VTVT Petrol Engine,1197,98Nm@4000rpm,4.0,4.0,MPFI,No,3765mm,1660mm,1520mm,2425mm,1080,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256,DOHC,No,4.8 metres,165 Kmph,12.9 Seconds,,1479mm,1493mm,,,
https://www.cardekho.com/used-car-details/used-Maruti-Ciaz-Vxi-cars-Gurgaon_b7f1b1e3-6851-40a3-819f-1f900d9b1f57.htm,0,Petrol,Sedan,"80,000",Manual,2,2nd Owner,Maruti,Maruti Ciaz,2015,4004,VXi,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,5 Seats,"80,000 Kms",Second Owner,1373 cc,Manual,2015,,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,20.73 kmpl,1373 CC,91.1bhp@6000rpm,130Nm,,5,Others,k14B VVT Engine,1373,130Nm@4000rpm,4.0,4.0,MPFI,No,4490mm,1730mm,1485mm,2650mm,1010kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,4,510-litres,DOHC,No,5.4 metres,190 kmph,14 Seconds,1490kg,1495mm,1505mm,73 X 82mm,10.1:1,
https://www.cardekho.com/used-car-details/used-Hyundai-I10-Era-cars-Gurgaon_51763339-53aa-4951-87fc-848e777b5cee.htm,0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1567,Era,₹ 1.37 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"60,000 Kms",First Owner,1086 cc,Manual,2011,UP16,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.81 kmpl,1086 CC,68.05bhp@5500rpm,99.04Nm,,5,Others,IRDE2 Engine,1086,99.04Nm@4500rpm,4.0,3.0,MPFI,No,3585mm,1595mm,1550mm,2380mm,860kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless,,5,225-litres,SOHC,No,4.7 metres,165 Kmph,14.3 Seconds,,1400mm,1385mm,,,
https://www.cardekho.com/used-car-details/used-Honda-City-I-Vtec-Cvt-Sv-cars-New-Delhi_ba3e3ede-ca27-4df5-8578-07804b21d43b.htm,0,Petrol,Sedan,"34,253",Automatic,1,1st Owner,Honda,Honda City,2015,1276,i VTEC CVT SV,₹ 5.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Comprehensive,Petrol,5 Seats,"34,253 Kms",First Owner,1497 cc,Automatic,2015,DL9C,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,18 kmpl,1497 CC,117.3bhp@6600rpm,145Nm,,5,Maroon,i VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1065kg,5 Speed CVT,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,510-litres,SOHC,No,5.3 metres,195 Kmph,10 Seconds,,1480mm,1465mm,73.0 X 89.4 mm,10.3:1,
https://www.cardekho.com/used-car-details/used-Kia-Seltos-Htx-Ivt-G-cars-New-Delhi_482ba165-7c81-401a-b0c8-b3e132f2ed78.htm,0,Petrol,SUV,"27,000",Automatic,1,1st Owner,Kia,Kia Seltos,2019,7109,HTX IVT G,₹ 12.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2019,Comprehensive,Petrol,5 Seats,"27,000 Kms",First Owner,1497 cc,Automatic,2019,HR26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,16.8 kmpl,1497 CC,113.42bhp@6300rpm,144nm,R17,5,White,Smartstream G1.5,1497,144nm@4500rpm,4.0,4.0,MPI,No,4315mm,1800mm,1645mm,2610mm,1555,6-Speed IVT,2WD,5,Electric,Disc,Disc,"Tubeless,Radial",R17,5,433,DOHC,No,,,11.8,,,,,,190mm
https://www.cardekho.com/used-car-details/used-Maruti-Celerio-Vxi-Amt-Bsiv-cars-New-Delhi_2828e4b4-75dd-4495-9ce9-3c3bee586dc2.htm,0,Petrol,Hatchback,"64,000",Automatic,2,2nd Owner,Maruti,Maruti Celerio,2017,6048,VXI AMT BSIV,₹ 3.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Comprehensive,Petrol,5 Seats,"64,000 Kms",Second Owner,998 cc,Automatic,2017,DL6C,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23.1 kmpl,998 CC,67.04bhp@6000rpm,90Nm,,5,Grey,K10B Engine,998,90Nm@3500rpm,3.0,4.0,MPFi,No,3695mm,1600mm,1560mm,2425mm,842kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,DOHC,No,4.7 metres,150 Kmph,15.05 Seconds,1250kg,1420mm,1410mm,73 X 82 mm,11.0:1,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-Xcent-1.2-Kappa-Sx-Option-cars-Noida_a4dd9c72-b6aa-42ee-8765-2485a40f9908.htm,0,Petrol,Sedan,"67,827",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2015,1871,1.2 Kappa SX Option,₹ 3.86 Lakh,₹ 3.90 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2015,Third Party,Petrol,5 Seats,"67,827 Kms",First Owner,1197 cc,Manual,2015,DL12,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19.1 kmpl,1197 CC,82bhp@6000rpm,114Nm,15,5,White,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4.0,4.0,Direct Injection,No,3995mm,1660mm,1520mm,2425mm,1120,5 Speed ,FWD ,5,Power,Disc ,Drum,Tubeless,15,4,407-litres,DOHC,No,4.7 metres,172 Kmph,14.2 Seconds,,1479mm,1493mm,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Delta-cars-Ghaziabad_625402a6-254f-43de-af69-e7d1255b15a6.htm,0,Petrol,Hatchback,"79,094",Manual,1,1st Owner,Maruti,Maruti Baleno,2018,3962,1.2 Delta,₹ 5.14 Lakh,₹ 5.29 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Zero Dep,Petrol,5 Seats,"79,094 Kms",First Owner,1197 cc,Manual,2018,DL8C,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,,5,Others,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,870kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,339-litres,DOHC,No,4.9 meters,180 Kmph,12.36 seconds,1340kg,1515mm,1525mm,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-Verna-1.6-Ex-Vtvt-cars-Gurgaon_05564373-b7eb-4470-b1d7-0ee5580a65be.htm,0,Petrol,Sedan,"64,589",Manual,2,2nd Owner,Hyundai,Hyundai Verna,2012,1834,1.6 EX VTVT,₹ 3.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2012,Third Party,Petrol,5 Seats,"64,589 Kms",Second Owner,1591 cc,Manual,2012,DL12,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17.01 kmpl,1591 CC,121.3bhp@6300rpm,154.9Nm,16,5,Grey,VTVT Petrol Engine,1591,154.9Nm@4200rpm,4.0,4.0,MPFI,No,4375mm,1700mm,1475mm,2570mm,1240,5 Speed,FWD,5,Power,Disc ,Drum,"Tubeless,Radial",16,4,465-litre,DOHC,No,5.2 metres,196km/hr,10.5 Seconds,,,,77.0mm X 85.44mm,10.5;1,
